node,destination,asn,iana_6top_cmd,requested_cell,experiment_id,time
m3-306,m3-314,0x000000bfe9,1,1,4,2018-05-14 17:03:11.777835
m3-317,m3-335,0x000000bfe9,1,1,4,2018-05-14 17:03:11.782643
m3-318,m3-335,0x000000bfe9,1,1,4,2018-05-14 17:03:11.784031
m3-313,m3-335,0x000000bfe9,1,1,4,2018-05-14 17:03:11.785811
m3-321,m3-339,0x000000bffa,1,3,4,2018-05-14 17:03:11.986092
m3-351,m3-354,0x000000bffc,1,3,4,2018-05-14 17:03:12.008688
m3-354,m3-358,0x000000bffc,1,3,4,2018-05-14 17:03:12.017258
m3-347,m3-358,0x000000c0b7,1,3,4,2018-05-14 17:03:14.834859
m3-314,m3-325,0x000000c0b8,1,1,4,2018-05-14 17:03:14.835283
m3-306,m3-314,0x000000c177,1,1,4,2018-05-14 17:03:17.749997
m3-338,m3-335,0x000000c177,1,1,4,2018-05-14 17:03:17.755036
m3-338,m3-335,0x000000c23e,1,1,4,2018-05-14 17:03:20.673273
m3-318,m3-335,0x000000c23e,1,1,4,2018-05-14 17:03:20.691222
m3-314,m3-325,0x000000c246,1,1,4,2018-05-14 17:03:20.780798
m3-334,m3-351,0x000000c252,1,3,4,2018-05-14 17:03:20.956072
m3-325,m3-334,0x000000c305,1,1,4,2018-05-14 17:03:23.634409
m3-347,m3-354,0x000000c30c,1,3,4,2018-05-14 17:03:23.740872
m3-354,m3-358,0x000000c318,1,3,4,2018-05-14 17:03:23.922288
m3-334,m3-351,0x000000c319,1,3,4,2018-05-14 17:03:23.94769
m3-325,m3-334,0x000000c3cc,1,1,4,2018-05-14 17:03:26.626636
m3-306,m3-314,0x000000c3cc,1,1,4,2018-05-14 17:03:26.63075
m3-314,m3-325,0x000000c3d4,1,1,4,2018-05-14 17:03:26.735985
m3-318,m3-335,0x000000c493,1,1,4,2018-05-14 17:03:29.608574
m3-351,m3-358,0x000000c494,6,0,4,2018-05-14 17:03:29.633111
m3-334,m3-351,0x000000c4a7,1,3,4,2018-05-14 17:03:29.905129
m3-330,m3-334,0x000000c4c3,6,0,4,2018-05-14 17:03:30.333438
m3-310,m3-317,0x000000c55a,1,3,4,2018-05-14 17:03:32.594664
m3-347,m3-354,0x000000c561,1,3,4,2018-05-14 17:03:32.692165
m3-314,m3-325,0x000000c562,6,0,4,2018-05-14 17:03:32.696073
m3-334,m3-351,0x000000c56d,1,3,4,2018-05-14 17:03:32.865219
m3-318,m3-335,0x000000c621,1,1,4,2018-05-14 17:03:35.568561
m3-351,m3-354,0x000000c634,1,3,4,2018-05-14 17:03:35.844784
m3-310,m3-317,0x000000c6e8,1,3,4,2018-05-14 17:03:38.568465
m3-314,m3-325,0x000000c6f0,1,2,4,2018-05-14 17:03:38.661823
m3-314,m3-325,0x000000c7b7,1,2,4,2018-05-14 17:03:41.645528
m3-354,m3-358,0x000000c7c5,1,3,4,2018-05-14 17:03:41.860961
m3-351,m3-354,0x000000c889,1,3,4,2018-05-14 17:03:44.795481
m3-351,m3-354,0x000000c950,6,0,4,2018-05-14 17:03:47.779824
m3-334,m3-351,0x000000c950,1,3,4,2018-05-14 17:03:47.786483
m3-325,m3-334,0x000000ca04,1,1,4,2018-05-14 17:03:50.471785
m3-334,m3-351,0x000000cade,1,3,4,2018-05-14 17:03:53.746392
m3-334,m3-351,0x000000cba5,6,0,4,2018-05-14 17:03:56.729749
m3-351,m3-358,0x000000cc39,6,0,4,2018-05-14 17:03:58.939043
m3-313,m3-335,0x000000cc59,1,1,4,2018-05-14 17:03:59.481611
m3-306,m3-314,0x000000cc59,1,1,4,2018-05-14 17:03:59.482613
m3-299,m3-317,0x000000cc61,1,1,4,2018-05-14 17:03:59.523144
m3-334,m3-350,0x000000cc68,6,0,4,2018-05-14 17:03:59.68938
m3-330,m3-346,0x000000cc6b,6,0,4,2018-05-14 17:03:59.71677
m3-351,m3-354,0x000000cc6c,1,3,4,2018-05-14 17:03:59.735353
m3-309,m3-325,0x000000cc64,1,3,4,2018-05-14 17:03:59.767821
m3-313,m3-330,0x000000cd20,1,1,4,2018-05-14 17:04:02.39966
m3-351,m3-358,0x000000cd33,6,0,4,2018-05-14 17:04:02.683949
m3-306,m3-314,0x000000cde7,1,1,4,2018-05-14 17:04:05.395699
m3-299,m3-317,0x000000cdef,1,1,4,2018-05-14 17:04:05.496487
m3-351,m3-358,0x000000cdfa,1,3,4,2018-05-14 17:04:05.665923
m3-298,m3-309,0x000000ceae,1,2,4,2018-05-14 17:04:08.364822
m3-314,m3-325,0x000000ceb6,1,1,4,2018-05-14 17:04:08.483119
m3-309,m3-310,0x000000ceb6,6,0,4,2018-05-14 17:04:08.488111
m3-334,m3-351,0x000000cec1,1,3,4,2018-05-14 17:04:08.66024
m3-299,m3-317,0x000000cf7d,1,1,4,2018-05-14 17:04:11.46178
m3-351,m3-358,0x000000cf88,1,3,4,2018-05-14 17:04:11.628274
m3-325,m3-334,0x000000d03c,1,3,4,2018-05-14 17:04:14.320743
m3-351,m3-358,0x000000d04f,1,3,4,2018-05-14 17:04:14.618573
m3-334,m3-351,0x000000d04f,1,3,4,2018-05-14 17:04:14.624359
m3-299,m3-317,0x000000d10b,1,1,4,2018-05-14 17:04:17.424198
m3-339,m3-342,0x000000d1ca,1,1,4,2018-05-14 17:04:20.299292
m3-335,m3-355,0x000000d1ca,1,1,4,2018-05-14 17:04:20.328872
m3-299,m3-317,0x000000d1d2,1,1,4,2018-05-14 17:04:20.40434
m3-309,m3-317,0x000000d29c,1,3,4,2018-05-14 17:04:23.450853
m3-339,m3-355,0x000000d29e,1,1,4,2018-05-14 17:04:23.473101
m3-342,m3-358,0x000000d29e,1,1,4,2018-05-14 17:04:23.488009
m3-351,m3-358,0x000000d2a4,1,3,4,2018-05-14 17:04:23.551202
m3-326,m3-325,0x000000d358,1,1,4,2018-05-14 17:04:26.253106
m3-347,m3-351,0x000000d35f,1,3,4,2018-05-14 17:04:26.356504
m3-339,m3-355,0x000000d365,1,1,4,2018-05-14 17:04:26.447791
m3-351,m3-358,0x000000d36b,1,1,4,2018-05-14 17:04:26.535632
m3-351,m3-354,0x000000d3de,6,0,4,2018-05-14 17:04:28.255326
m3-334,m3-350,0x000000d40f,6,0,4,2018-05-14 17:04:29.008071
m3-330,m3-346,0x000000d412,6,0,4,2018-05-14 17:04:29.0787
m3-317,m3-325,0x000000d41f,1,3,4,2018-05-14 17:04:29.285117
m3-325,m3-334,0x000000d41f,1,3,4,2018-05-14 17:04:29.296506
m3-342,m3-358,0x000000d42c,1,1,4,2018-05-14 17:04:29.442169
m3-318,m3-334,0x000000d4e6,1,1,4,2018-05-14 17:04:32.251088
m3-317,m3-325,0x000000d4e6,1,3,4,2018-05-14 17:04:32.252377
m3-347,m3-351,0x000000d5b4,1,1,4,2018-05-14 17:04:35.295897
m3-309,m3-310,0x000000d62b,6,0,4,2018-05-14 17:04:37.091419
m3-347,m3-358,0x000000d62d,6,0,4,2018-05-14 17:04:37.1133
m3-298,m3-310,0x000000d65d,6,0,4,2018-05-14 17:04:37.829482
m3-334,m3-351,0x000000d687,1,3,4,2018-05-14 17:04:38.463625
m3-325,m3-334,0x000000d73b,1,3,4,2018-05-14 17:04:41.190415
m3-329,m3-334,0x000000d73b,1,1,4,2018-05-14 17:04:41.216779
m3-299,m3-310,0x000000d743,1,1,4,2018-05-14 17:04:41.282651
m3-339,m3-355,0x000000d748,1,1,4,2018-05-14 17:04:41.36807
m3-346,m3-350,0x000000d802,1,1,4,2018-05-14 17:04:44.154681
m3-330,m3-334,0x000000d804,2,2,4,2018-05-14 17:04:44.186659
m3-338,m3-322,0x000000d8c9,1,1,4,2018-05-14 17:04:47.137813
m3-299,m3-310,0x000000d8d1,1,1,4,2018-05-14 17:04:47.240954
m3-342,m3-358,0x000000d8d6,1,1,4,2018-05-14 17:04:47.337259
m3-339,m3-355,0x000000d8d6,1,1,4,2018-05-14 17:04:47.344533
m3-334,m3-351,0x000000d8dc,1,3,4,2018-05-14 17:04:47.404132
m3-298,m3-309,0x000000d990,1,2,4,2018-05-14 17:04:50.132492
m3-318,m3-334,0x000000d990,1,1,4,2018-05-14 17:04:50.145633
m3-321,m3-310,0x000000d990,1,3,4,2018-05-14 17:04:50.148654
m3-350,m3-358,0x000000da57,1,1,4,2018-05-14 17:04:53.098248
m3-322,m3-334,0x000000da57,1,1,4,2018-05-14 17:04:53.100194
m3-335,m3-355,0x000000db1e,1,1,4,2018-05-14 17:04:56.115277
m3-318,m3-334,0x000000db1e,1,1,4,2018-05-14 17:04:56.127791
m3-334,m3-351,0x000000db31,1,3,4,2018-05-14 17:04:56.353214
m3-321,m3-326,0x000000dbe5,1,1,4,2018-05-14 17:04:59.054951
m3-299,m3-310,0x000000dbed,1,1,4,2018-05-14 17:04:59.16958
m3-339,m3-355,0x000000dbf2,1,1,4,2018-05-14 17:04:59.24326
m3-329,m3-334,0x000000dcac,1,1,4,2018-05-14 17:05:02.019888
m3-317,m3-325,0x000000dcac,1,3,4,2018-05-14 17:05:02.038075
m3-330,m3-334,0x000000dcae,2,2,4,2018-05-14 17:05:02.066579
m3-309,m3-317,0x000000dcb7,1,2,4,2018-05-14 17:05:02.196182
m3-334,m3-351,0x000000dcbf,1,3,4,2018-05-14 17:05:02.316452
m3-326,m3-325,0x000000dd73,1,1,4,2018-05-14 17:05:05.013824
m3-355,m3-358,0x000000dd75,1,1,4,2018-05-14 17:05:05.041948
m3-309,m3-310,0x000000dd9f,6,0,4,2018-05-14 17:05:05.672754
m3-298,m3-310,0x000000ddd3,6,0,4,2018-05-14 17:05:06.452802
m3-317,m3-325,0x000000de3a,1,3,4,2018-05-14 17:05:07.994777
m3-330,m3-334,0x000000de3c,2,2,4,2018-05-14 17:05:08.049462
m3-325,m3-334,0x000000df01,1,3,4,2018-05-14 17:05:10.981728
m3-330,m3-334,0x000000df03,2,2,4,2018-05-14 17:05:11.018127
m3-342,m3-358,0x000000df0e,1,1,4,2018-05-14 17:05:11.175789
m3-329,m3-334,0x000000dfc8,1,1,4,2018-05-14 17:05:14.05125
m3-318,m3-334,0x000000dfc8,1,1,4,2018-05-14 17:05:14.053078
m3-325,m3-334,0x000000dfc8,1,3,4,2018-05-14 17:05:14.074811
m3-330,m3-334,0x000000dfca,2,2,4,2018-05-14 17:05:14.077042
m3-330,m3-334,0x000000e091,2,2,4,2018-05-14 17:05:16.9971
m3-339,m3-342,0x000000e0f1,6,0,4,2018-05-14 17:05:18.488071
m3-330,m3-351,0x000000e156,1,2,4,2018-05-14 17:05:19.957768
m3-326,m3-325,0x000000e156,1,1,4,2018-05-14 17:05:19.981788
m3-350,m3-358,0x000000e156,1,1,4,2018-05-14 17:05:19.985087
m3-329,m3-334,0x000000e156,1,1,4,2018-05-14 17:05:19.987511
m3-325,m3-334,0x000000e156,1,3,4,2018-05-14 17:05:19.999405
m3-343,m3-358,0x000000e169,1,1,4,2018-05-14 17:05:20.199191
m3-318,m3-334,0x000000e21d,1,1,4,2018-05-14 17:05:22.906786
m3-317,m3-325,0x000000e2e4,1,3,4,2018-05-14 17:05:25.918015
m3-310,m3-314,0x000000e2e4,1,1,4,2018-05-14 17:05:25.930953
m3-325,m3-334,0x000000e2e4,1,3,4,2018-05-14 17:05:25.938626
m3-309,m3-317,0x000000e2ef,1,2,4,2018-05-14 17:05:26.07015
m3-343,m3-358,0x000000e2f7,1,1,4,2018-05-14 17:05:26.170954
m3-351,m3-354,0x000000e329,6,0,4,2018-05-14 17:05:26.932226
m3-330,m3-351,0x000000e3ab,1,2,4,2018-05-14 17:05:28.877907
m3-314,m3-325,0x000000e3b3,1,1,4,2018-05-14 17:05:28.977197
m3-329,m3-334,0x000000e472,1,1,4,2018-05-14 17:05:31.844074
m3-317,m3-325,0x000000e539,1,3,4,2018-05-14 17:05:34.866186
m3-325,m3-334,0x000000e539,1,3,4,2018-05-14 17:05:34.870665
m3-330,m3-351,0x000000e539,1,2,4,2018-05-14 17:05:34.874937
m3-314,m3-325,0x000000e541,1,1,4,2018-05-14 17:05:34.954835
m3-322,m3-339,0x000000e600,1,2,4,2018-05-14 17:05:37.808969
m3-317,m3-325,0x000000e6c7,1,3,4,2018-05-14 17:05:40.803926
m3-335,m3-355,0x000000e6c7,1,1,4,2018-05-14 17:05:40.812909
m3-330,m3-351,0x000000e855,1,2,4,2018-05-14 17:05:46.757791
m3-325,m3-335,0x000000e91c,1,3,4,2018-05-14 17:05:49.812215
m3-301,m3-322,0x000000e9e3,1,1,4,2018-05-14 17:05:52.724436
m3-325,m3-335,0x000000e9e4,1,3,4,2018-05-14 17:05:52.74596
m3-335,m3-355,0x000000eaaa,1,1,4,2018-05-14 17:05:55.708782
m3-317,m3-325,0x000000eaaa,1,3,4,2018-05-14 17:05:55.711594
m3-351,m3-358,0x000000eab1,2,2,4,2018-05-14 17:05:55.814403
m3-301,m3-322,0x000000eb71,1,1,4,2018-05-14 17:05:58.708431
m3-325,m3-335,0x000000eb72,1,3,4,2018-05-14 17:05:58.716368
m3-309,m3-317,0x000000eb7c,1,2,4,2018-05-14 17:05:58.851371
m3-343,m3-358,0x000000eb84,1,1,4,2018-05-14 17:05:58.975835
m3-317,m3-325,0x000000ec38,6,0,4,2018-05-14 17:06:01.690397
m3-329,m3-334,0x000000ec38,1,1,4,2018-05-14 17:06:01.69129
m3-325,m3-335,0x000000ec39,1,3,4,2018-05-14 17:06:01.723541
m3-351,m3-358,0x000000ec40,2,2,4,2018-05-14 17:06:01.77214
m3-309,m3-317,0x000000ec43,1,2,4,2018-05-14 17:06:01.825316
m3-343,m3-334,0x000000ec84,6,0,4,2018-05-14 17:06:02.808379
m3-329,m3-334,0x000000ecff,1,1,4,2018-05-14 17:06:04.69423
m3-325,m3-335,0x000000ed00,1,3,4,2018-05-14 17:06:04.700628
m3-301,m3-322,0x000000ecff,1,1,4,2018-05-14 17:06:04.701174
m3-330,m3-351,0x000000ecff,1,2,4,2018-05-14 17:06:04.712212
m3-335,m3-355,0x000000edc6,1,3,4,2018-05-14 17:06:07.653908
m3-317,m3-325,0x000000edc6,6,0,4,2018-05-14 17:06:07.670306
m3-325,m3-335,0x000000edc7,1,3,4,2018-05-14 17:06:07.690538
m3-351,m3-358,0x000000edcd,1,1,4,2018-05-14 17:06:07.757225
m3-322,m3-339,0x000000ee8d,1,2,4,2018-05-14 17:06:10.616147
m3-330,m3-351,0x000000ee8d,1,2,4,2018-05-14 17:06:10.62038
m3-339,m3-355,0x000000ef54,1,2,4,2018-05-14 17:06:13.604183
m3-335,m3-355,0x000000ef54,1,3,4,2018-05-14 17:06:13.605076
m3-301,m3-298,0x000000ef9c,6,0,4,2018-05-14 17:06:14.71428
m3-325,m3-334,0x000000efd8,6,0,4,2018-05-14 17:06:15.572524
m3-301,m3-322,0x000000f01b,1,1,4,2018-05-14 17:06:16.602005
m3-325,m3-335,0x000000f01c,1,3,4,2018-05-14 17:06:16.623607
m3-343,m3-358,0x000000f02e,1,1,4,2018-05-14 17:06:16.859603
m3-329,m3-334,0x000000f0e2,1,1,4,2018-05-14 17:06:19.595011
m3-351,m3-358,0x000000f0e9,1,2,4,2018-05-14 17:06:19.68913
m3-309,m3-317,0x000000f0ed,1,2,4,2018-05-14 17:06:19.730588
m3-317,m3-325,0x000000f1a9,6,0,4,2018-05-14 17:06:22.582268
m3-301,m3-322,0x000000f1a9,1,1,4,2018-05-14 17:06:22.590078
m3-325,m3-335,0x000000f1aa,1,3,4,2018-05-14 17:06:22.597399
m3-314,m3-343,0x000000f1b1,1,3,4,2018-05-14 17:06:22.675089
m3-343,m3-358,0x000000f1bc,1,1,4,2018-05-14 17:06:22.826883
m3-318,m3-339,0x000000f270,1,1,4,2018-05-14 17:06:25.523058
m3-351,m3-347,0x000000f273,6,0,4,2018-05-14 17:06:25.566413
m3-334,m3-351,0x000000f2ac,6,0,4,2018-05-14 17:06:26.468676
m3-322,m3-334,0x000000f2ad,6,0,4,2018-05-14 17:06:26.499129
m3-330,m3-334,0x000000f2af,6,0,4,2018-05-14 17:06:26.507108
m3-329,m3-334,0x000000f337,1,1,4,2018-05-14 17:06:28.519605
m3-318,m3-339,0x000000f337,1,1,4,2018-05-14 17:06:28.534128
m3-347,m3-351,0x000000f337,1,1,4,2018-05-14 17:06:28.54972
m3-351,m3-358,0x000000f338,2,2,4,2018-05-14 17:06:28.559136
m3-314,m3-343,0x000000f33f,1,3,4,2018-05-14 17:06:28.631377
m3-309,m3-317,0x000000f342,1,2,4,2018-05-14 17:06:28.664189
m3-343,m3-334,0x000000f3f9,6,0,4,2018-05-14 17:06:31.412214
m3-317,m3-325,0x000000f3fe,6,0,4,2018-05-14 17:06:31.497804
m3-309,m3-317,0x000000f409,1,2,4,2018-05-14 17:06:31.649411
m3-318,m3-339,0x000000f58c,1,1,4,2018-05-14 17:06:37.48434
m3-334,m3-335,0x000000f58c,1,3,4,2018-05-14 17:06:37.485526
m3-339,m3-355,0x000000f58c,1,2,4,2018-05-14 17:06:37.502081
m3-317,m3-325,0x000000f58c,6,0,4,2018-05-14 17:06:37.508351
m3-314,m3-343,0x000000f594,1,3,4,2018-05-14 17:06:37.574157
m3-351,m3-358,0x000000f654,2,2,4,2018-05-14 17:06:40.447004
m3-314,m3-343,0x000000f65b,1,3,4,2018-05-14 17:06:40.552453
m3-318,m3-325,0x000000f71a,1,1,4,2018-05-14 17:06:43.416213
m3-317,m3-325,0x000000f7e1,6,0,4,2018-05-14 17:06:46.408549
m3-338,m3-355,0x000000f8a8,1,1,4,2018-05-14 17:06:49.422145
m3-325,m3-335,0x000000f8a8,1,3,4,2018-05-14 17:06:49.452513
m3-334,m3-335,0x000000f8a8,1,3,4,2018-05-14 17:06:49.461458
m3-326,m3-343,0x000000f8a8,1,2,4,2018-05-14 17:06:49.479977
m3-330,m3-350,0x000000f8a8,1,2,4,2018-05-14 17:06:49.492844
m3-325,m3-335,0x000000f96f,1,3,4,2018-05-14 17:06:52.386543
m3-317,m3-325,0x000000f96f,1,3,4,2018-05-14 17:06:52.387415
m3-330,m3-350,0x000000f96f,1,2,4,2018-05-14 17:06:52.431204
m3-326,m3-325,0x000000f9d9,6,0,4,2018-05-14 17:06:53.96286
m3-338,m3-355,0x000000fa36,1,1,4,2018-05-14 17:06:55.349146
m3-322,m3-334,0x000000fa55,6,0,4,2018-05-14 17:06:55.849199
m3-301,m3-314,0x000000fafd,1,1,4,2018-05-14 17:06:58.315437
m3-330,m3-350,0x000000fbc4,1,2,4,2018-05-14 17:07:01.303855
m3-301,m3-314,0x000000fc8b,1,1,4,2018-05-14 17:07:04.30293
m3-325,m3-335,0x000000fd52,1,3,4,2018-05-14 17:07:07.273774
m3-338,m3-355,0x000000fd52,1,1,4,2018-05-14 17:07:07.285211
m3-339,m3-355,0x000000fe19,1,2,4,2018-05-14 17:07:10.267934
m3-301,m3-314,0x000000fe19,1,1,4,2018-05-14 17:07:10.283687
m3-326,m3-343,0x000000fe19,1,2,4,2018-05-14 17:07:10.289062
m3-309,m3-317,0x000000fe24,1,2,4,2018-05-14 17:07:10.413413
m3-325,m3-335,0x000000fee0,1,3,4,2018-05-14 17:07:13.243774
m3-330,m3-350,0x000000fee0,1,2,4,2018-05-14 17:07:13.246411
m3-326,m3-343,0x000000ffa7,1,2,4,2018-05-14 17:07:16.240424
m3-314,m3-343,0x000000ffaf,1,3,4,2018-05-14 17:07:16.333002
m3-355,m3-358,0x000000ffb5,1,2,4,2018-05-14 17:07:16.449632
m3-334,m3-335,0x0000010135,1,3,4,2018-05-14 17:07:22.188072
m3-301,m3-314,0x0000010135,1,1,4,2018-05-14 17:07:22.193946
m3-317,m3-325,0x000001013d,1,3,4,2018-05-14 17:07:22.294298
m3-326,m3-325,0x000001017d,6,0,4,2018-05-14 17:07:23.249475
m3-334,m3-343,0x00000101fc,1,3,4,2018-05-14 17:07:25.257048
m3-326,m3-343,0x00000102c3,1,2,4,2018-05-14 17:07:28.174808
m3-334,m3-343,0x00000102c3,1,3,4,2018-05-14 17:07:28.197419
m3-301,m3-314,0x00000102c3,1,1,4,2018-05-14 17:07:28.205373
m3-354,m3-358,0x00000102c4,2,2,4,2018-05-14 17:07:28.207546
m3-343,m3-358,0x00000102c3,1,3,4,2018-05-14 17:07:28.251126
m3-338,m3-322,0x00000102e2,6,0,4,2018-05-14 17:07:28.634907
m3-354,m3-358,0x000001038c,2,2,4,2018-05-14 17:07:31.147169
m3-317,m3-325,0x0000010392,1,3,4,2018-05-14 17:07:31.239915
m3-314,m3-343,0x0000010520,1,3,4,2018-05-14 17:07:37.206035
m3-305,m3-330,0x0000010523,1,1,4,2018-05-14 17:07:37.253867
m3-314,m3-343,0x00000106ae,1,3,4,2018-05-14 17:07:43.200141
m3-305,m3-330,0x00000106b1,1,1,4,2018-05-14 17:07:43.22758
m3-313,m3-346,0x0000010834,1,1,4,2018-05-14 17:07:49.006081
m3-314,m3-343,0x000001083c,1,3,4,2018-05-14 17:07:49.166546
m3-309,m3-330,0x000001083f,1,3,4,2018-05-14 17:07:49.272062
m3-334,m3-343,0x00000108fb,1,3,4,2018-05-14 17:07:51.997114
m3-335,m3-321,0x00000108fb,1,1,4,2018-05-14 17:07:52.000863
m3-305,m3-330,0x0000010906,1,1,4,2018-05-14 17:07:52.157605
m3-354,m3-358,0x00000109c4,2,2,4,2018-05-14 17:07:55.0325
m3-309,m3-317,0x0000010a5a,6,0,4,2018-05-14 17:07:57.252742
m3-321,m3-326,0x0000010a89,1,1,4,2018-05-14 17:07:57.983297
m3-305,m3-330,0x0000010a94,1,1,4,2018-05-14 17:07:58.117315
m3-343,m3-358,0x0000010a99,1,3,4,2018-05-14 17:07:58.195372
m3-329,m3-343,0x0000010b50,1,1,4,2018-05-14 17:08:00.950128
m3-330,m3-343,0x0000010b50,1,2,4,2018-05-14 17:08:00.952341
m3-309,m3-330,0x0000010b5b,1,3,4,2018-05-14 17:08:01.104065
m3-343,m3-358,0x0000010b60,1,3,4,2018-05-14 17:08:01.182515
m3-314,m3-343,0x0000010c1f,1,3,4,2018-05-14 17:08:04.040312
m3-302,m3-309,0x0000010cbf,6,0,4,2018-05-14 17:08:06.442954
m3-343,m3-358,0x0000010cee,1,3,4,2018-05-14 17:08:07.137687
m3-302,m3-314,0x0000010da5,1,1,4,2018-05-14 17:08:09.892766
m3-309,m3-330,0x0000010db0,1,3,4,2018-05-14 17:08:10.049103
m3-330,m3-343,0x0000010e6c,1,2,4,2018-05-14 17:08:12.873999
m3-314,m3-343,0x0000010e74,1,3,4,2018-05-14 17:08:12.983448
m3-309,m3-330,0x0000010f3e,1,3,4,2018-05-14 17:08:16.011346
m3-318,m3-342,0x0000010ffa,1,1,4,2018-05-14 17:08:18.829225
m3-302,m3-314,0x00000110c1,1,1,4,2018-05-14 17:08:21.823017
m3-329,m3-343,0x0000011188,1,1,4,2018-05-14 17:08:24.800322
m3-351,m3-358,0x000001118a,2,2,4,2018-05-14 17:08:24.819975
m3-314,m3-343,0x0000011190,1,3,4,2018-05-14 17:08:24.920569
m3-338,m3-322,0x00000111cb,6,0,4,2018-05-14 17:08:25.798285
m3-325,m3-338,0x000001124f,1,3,4,2018-05-14 17:08:27.793242
m3-318,m3-342,0x000001124f,1,1,4,2018-05-14 17:08:27.798072
m3-314,m3-343,0x0000011257,1,3,4,2018-05-14 17:08:27.892245
m3-330,m3-343,0x0000011316,1,2,4,2018-05-14 17:08:30.769173
m3-302,m3-314,0x0000011316,1,1,4,2018-05-14 17:08:30.77128
m3-329,m3-343,0x00000113dd,1,1,4,2018-05-14 17:08:33.745483
m3-318,m3-342,0x00000113dd,1,1,4,2018-05-14 17:08:33.782174
m3-302,m3-314,0x00000114a4,1,1,4,2018-05-14 17:08:36.748181
m3-338,m3-350,0x00000114a4,1,1,4,2018-05-14 17:08:36.749187
m3-314,m3-343,0x00000114ac,1,3,4,2018-05-14 17:08:36.853593
m3-318,m3-342,0x000001156b,1,1,4,2018-05-14 17:08:39.711039
m3-343,m3-358,0x000001157b,1,3,4,2018-05-14 17:08:39.938356
m3-329,m3-334,0x00000115eb,6,0,4,2018-05-14 17:08:41.627598
m3-302,m3-314,0x0000011632,1,1,4,2018-05-14 17:08:42.688341
m3-314,m3-343,0x000001163a,1,3,4,2018-05-14 17:08:42.820421
m3-343,m3-358,0x0000011642,1,3,4,2018-05-14 17:08:42.936158
m3-313,m3-346,0x00000116f9,1,1,4,2018-05-14 17:08:45.661958
m3-329,m3-343,0x00000117c0,1,1,4,2018-05-14 17:08:48.646608
m3-302,m3-314,0x0000011887,1,1,4,2018-05-14 17:08:51.660883
m3-313,m3-346,0x0000011887,1,1,4,2018-05-14 17:08:51.660951
m3-338,m3-322,0x0000011940,6,0,4,2018-05-14 17:08:54.402833
m3-309,m3-317,0x0000011942,6,0,4,2018-05-14 17:08:54.432516
m3-299,m3-306,0x0000011a1d,1,1,4,2018-05-14 17:08:57.723004
m3-314,m3-343,0x0000011a1d,1,3,4,2018-05-14 17:08:57.734964
m3-313,m3-322,0x0000011adc,1,1,4,2018-05-14 17:09:00.58569
m3-325,m3-338,0x0000011adc,1,2,4,2018-05-14 17:09:00.585827
m3-314,m3-343,0x0000011ae4,1,3,4,2018-05-14 17:09:00.692285
m3-309,m3-330,0x0000011ae7,1,3,4,2018-05-14 17:09:00.738007
m3-321,m3-346,0x0000011ba3,1,2,4,2018-05-14 17:09:03.576589
m3-299,m3-306,0x0000011bab,1,1,4,2018-05-14 17:09:03.705053
m3-343,m3-358,0x0000011bb3,1,3,4,2018-05-14 17:09:03.897608
m3-313,m3-322,0x0000011c6a,1,1,4,2018-05-14 17:09:06.561882
m3-306,m3-314,0x0000011c6a,1,1,4,2018-05-14 17:09:06.572688
m3-326,m3-329,0x0000011c6a,1,1,4,2018-05-14 17:09:06.573194
m3-343,m3-358,0x0000011c7a,1,3,4,2018-05-14 17:09:06.77501
m3-321,m3-346,0x0000011d31,1,2,4,2018-05-14 17:09:09.520124
m3-338,m3-350,0x0000011d31,1,3,4,2018-05-14 17:09:09.524636
m3-329,m3-343,0x0000011d37,1,1,4,2018-05-14 17:09:09.613196
m3-314,m3-343,0x0000011e00,1,3,4,2018-05-14 17:09:12.613951
m3-309,m3-330,0x0000011e03,1,3,4,2018-05-14 17:09:12.685661
m3-329,m3-343,0x0000011ec5,1,1,4,2018-05-14 17:09:15.584872
m3-299,m3-314,0x0000011ef6,6,0,4,2018-05-14 17:09:16.306987
m3-309,m3-330,0x0000011f91,1,3,4,2018-05-14 17:09:18.62973
m3-321,m3-346,0x000001204d,1,1,4,2018-05-14 17:09:21.467283
m3-335,m3-358,0x000001204d,1,1,4,2018-05-14 17:09:21.484232
m3-313,m3-330,0x0000012099,6,0,4,2018-05-14 17:09:22.584209
m3-301,m3-310,0x0000012114,1,1,4,2018-05-14 17:09:24.444439
m3-329,m3-343,0x000001211a,1,1,4,2018-05-14 17:09:24.510404
m3-314,m3-343,0x000001211c,1,3,4,2018-05-14 17:09:24.542814
m3-335,m3-358,0x00000121db,1,1,4,2018-05-14 17:09:27.443632
m3-309,m3-330,0x00000121db,1,3,4,2018-05-14 17:09:27.450398
m3-310,m3-314,0x00000122a2,1,1,4,2018-05-14 17:09:30.423637
m3-302,m3-314,0x00000122a2,1,1,4,2018-05-14 17:09:30.448815
m3-321,m3-346,0x0000012369,1,1,4,2018-05-14 17:09:33.365635
m3-314,m3-343,0x0000012371,1,3,4,2018-05-14 17:09:33.519932
m3-302,m3-314,0x0000012430,1,1,4,2018-05-14 17:09:36.373954
m3-305,m3-298,0x0000012430,1,1,4,2018-05-14 17:09:36.396634
m3-310,m3-314,0x0000012430,1,1,4,2018-05-14 17:09:36.403441
m3-321,m3-346,0x00000124f7,1,1,4,2018-05-14 17:09:39.375919
