node,new_parent,asn,experiment_id,previous_rank,new_rank,time
m3-313,m3-318,0x00000068ea,44,65535,2129,2018-05-17 15:53:13.264073
m3-314,m3-298,0x000000705a,44,65535,6474,2018-05-17 15:53:41.877784
m3-314,m3-335,0x00000070d0,44,65535,4394,2018-05-17 15:53:43.601848
m3-299,m3-318,0x00000075f7,44,3350,2476,2018-05-17 15:54:03.473684
m3-301,m3-322,0x000000776c,44,3830,2457,2018-05-17 15:54:08.998026
m3-301,m3-302,0x0000007e4a,44,65535,2523,2018-05-17 15:54:35.421841
m3-299,m3-298,0x0000009994,44,65535,2577,2018-05-17 15:56:20.090292
m3-314,m3-346,0x0000009afd,44,4445,1713,2018-05-17 15:56:25.343476
m3-313,m3-346,0x000000deb7,44,2115,1584,2018-05-17 16:00:45.19152
m3-314,m3-313,0x000000e712,44,5760,2162,2018-05-17 16:01:17.242799
m3-313,m3-338,0x000000fa53,44,65535,1792,2018-05-17 16:02:31.009219
m3-313,m3-318,0x00000109a1,44,65535,1950,2018-05-17 16:03:29.977538
m3-313,m3-335,0x0000011090,44,2718,2048,2018-05-17 16:03:56.35021
m3-314,m3-339,0x000001132f,44,4416,2183,2018-05-17 16:04:06.495498
m3-317,m3-338,0x000001b307,44,2541,1834,2018-05-17 16:14:19.588405
m3-317,m3-334,0x000001c19a,44,2560,1956,2018-05-17 16:15:15.482354
m3-317,m3-338,0x00000203df,44,3372,1920,2018-05-17 16:19:29.707607
m3-317,m3-322,0x0000024971,44,2560,1931,2018-05-17 16:23:56.548387
m3-299,m3-306,0x000002fcb7,44,2742,2222,2018-05-17 16:35:24.31126
m3-346,m3-351,0x0000059287,44,3584,1090,2018-05-17 17:17:43.491432
m3-351,m3-355,0x0000059335,44,5376,1090,2018-05-17 17:17:45.679904
m3-347,m3-358,0x00000006b5,45,65535,834,2018-05-17 17:18:18.808316
m3-334,m3-358,0x0000000b5f,45,65535,834,2018-05-17 17:18:36.709769
m3-351,m3-358,0x0000000b5f,45,65535,834,2018-05-17 17:18:36.71597
m3-335,m3-334,0x0000000ced,45,65535,1412,2018-05-17 17:18:42.670092
m3-350,m3-334,0x0000000ced,45,65535,1412,2018-05-17 17:18:42.673389
m3-329,m3-347,0x0000000f10,45,65535,1412,2018-05-17 17:18:50.860639
m3-354,m3-358,0x0000000f74,45,65535,834,2018-05-17 17:18:52.402814
m3-342,m3-351,0x000000117e,45,65535,1412,2018-05-17 17:19:00.178503
m3-339,m3-334,0x0000001245,45,65535,1412,2018-05-17 17:19:03.154477
m3-310,m3-329,0x0000001290,45,65535,1990,2018-05-17 17:19:04.293265
m3-330,m3-310,0x0000001468,45,65535,2568,2018-05-17 17:19:11.35694
m3-325,m3-330,0x0000001548,45,65535,3146,2018-05-17 17:19:14.709821
m3-338,m3-325,0x000000157a,45,65535,3724,2018-05-17 17:19:15.459315
m3-326,m3-338,0x000000184b,45,65535,4302,2018-05-17 17:19:26.264869
m3-309,m3-326,0x000000187d,45,65535,4880,2018-05-17 17:19:27.014873
m3-346,m3-347,0x0000001944,45,65535,1412,2018-05-17 17:19:30.025556
m3-299,m3-310,0x0000001a87,45,65535,2568,2018-05-17 17:19:34.855661
m3-355,m3-351,0x0000001ee7,45,65535,1412,2018-05-17 17:19:51.640715
m3-329,m3-334,0x000000219f,45,2077,1412,2018-05-17 17:20:02.12566
m3-298,m3-310,0x000000259b,45,65535,3935,2018-05-17 17:20:17.336763
m3-322,m3-326,0x0000002822,45,65535,4880,2018-05-17 17:20:27.036868
m3-305,m3-309,0x0000002885,45,65535,5458,2018-05-17 17:20:28.529143
m3-313,m3-310,0x00000029e2,45,65535,3935,2018-05-17 17:20:33.76166
m3-325,m3-329,0x0000002aa9,45,6152,1990,2018-05-17 17:20:37.032974
m3-338,m3-347,0x0000002e5b,45,3681,1192,2018-05-17 17:20:51.010291
m3-317,m3-325,0x00000030c8,45,65535,2568,2018-05-17 17:21:00.210159
m3-310,m3-299,0x00000030c8,45,3780,3146,2018-05-17 17:21:00.312049
m3-301,m3-322,0x0000003224,45,65535,5458,2018-05-17 17:21:05.408681
m3-318,m3-310,0x0000003399,45,65535,3724,2018-05-17 17:21:11.016017
m3-302,m3-317,0x00000036e7,45,65535,3146,2018-05-17 17:21:23.682861
m3-321,m3-326,0x0000003811,45,65535,4880,2018-05-17 17:21:28.147209
m3-343,m3-354,0x0000003843,45,65535,1412,2018-05-17 17:21:28.89096
m3-314,m3-335,0x00000044cc,45,65535,1786,2018-05-17 17:22:16.975068
m3-322,m3-347,0x000000457b,45,4837,1638,2018-05-17 17:22:19.689175
